673,631
92,651
234,430
797,245
17,673
848,327
226,434
474,361
684,410
935,11
661,784
859,580
678,648
881,891
585,22
920,949
27,482
673,639
967,235
128,302
479,275
629,208
716,631
220,545
874,636
154,741
378,92
924,976
532,314
400,619
339,127
388,349
34,145
987,424
855,948
252,750
252,731
186,155
276,152
720,405
704,707
313,103
983,883
801,889
964,363
847,564
484,381
962,286
576,877
308,500
389,727
10,533
196,442
765,273
452,470
155,492
189,116
159,740
471,261
250,529
53,214
679,180
990,697
59,948
236,793
928,788
412,26
665,551
710,808
190,215
980,754
614,769
919,700
931,236
798,489
156,957
73,191
960,909
199,931
908,343
878,940
903,714
110,566
302,947
604,17
723,352
600,966
623,657
119,979
369,379
273,746
191,301
9,379
63,377
929,920
991,481
279,843
843,460
946,93
535,50
122,735
29,510
769,3
407,732
444,116
902,988
678,763
264,192
285,740
283,351
867,895
932,202
653,378
234,84
524,195
657,861
415,914
796,682
113,778
998,611
854,652
667,526
956,415
692,26
837,955
415,926
568,788
763,891
335,158
742,42
539,661
122,803
107,959
406,564
678,455
564,571
108,526
250,266
658,273
992,757
513,1
871,936
896,779
725,449
821,185
259,911
982,608
805,659
750,726
179,664
614,814
67,611
230,213
909,937
671,207
263,905
208,408
594,643
513,420
179,872
745,500
154,951
708,582
970,178
58,305
996,64
47,201
139,601
874,407
732,205
833,96
591,419
679,288
498,486
553,103
530,474
354,730
179,737
948,585
31,431
124,690
584,567
756,192
507,812
113,466
60,72
486,338
536,326
770,308
767,51
982,846
441,368
609,857
391,173
96,703
812,910
73,797
367,22
580,275
775,194
661,606
74,234
933,215
74,179
824,615
768,518
111,538
864,282
119,497
454,259
964,531
247,955
594,55
928,803
612,937
848,943
324,492
832,916
324,233
288,963
672,269
575,10
567,267
925,916
998,108
301,498
65,221
117,443
488,613
293,616
125,895
569,975
255,109
449,321
858,168
636,328
29,109
969,557
541,656
428,261
955,828
897,986
764,151
238,961
653,374
739,992
51,963
911,18
674,121
602,997
382,992
660,168
342,935
882,327
769,289
950,387
322,289
131,988
479,574
612,61
292,543
197,294
686,260
344,88
682,283
822,261
557,245
337,778
628,943
326,787
470,104
758,562
350,675
281,337
122,547
145,773
873,711
766,814
905,443
148,402
577,514
629,295
817,577
642,460
38,959
568,862
729,271
726,367
899,303
108,224
104,327
757,243
937,378
997,709
48,285
809,224
809,168
636,22
619,553
641,463
3,372
721,994
619,142
302,680
87,584
889,568
955,513
572,309
45,954
916,898
643,812
939,303
682,67
898,280
424,237
614,758
87,487
24,357
456,235
36,291
442,443
127,974
624,884
409,717
619,838
718,724
982,270
886,20
474,895
230,701
737,179
533,625
725,63
86,259
422,634
768,81
62,667
882,108
226,674
353,167
77,173
470,73
260,194
122,349
621,320
619,116
578,213
935,710
564,154
842,558
119,441
283,683
181,782
190,929
291,31
658,822
270,37
615,568
153,107
482,883
928,677
860,355
302,249
88,255
18,230
224,710
549,845
231,938
853,579
395,457
916,442
1,536
460,189
288,565
814,461
752,268
131,888
560,294
710,852
374,416
742,167
871,685
798,818
590,845
964,23
866,881
854,579
303,140
73,0
15,717
719,936
491,654
271,865
13,875
379,84
885,796
586,329
484,554
443,153
438,839
421,487
481,313
890,656
379,851
863,661
477,605
707,144
